-4.997329999999999828e-01 -2.885010000000000074e-01
-5.136190000000000477e-01 -3.188489999999999935e-01
-5.204050000000000065e-01 -3.325150000000000050e-01
-4.840570000000000150e-01 -2.543210000000000193e-01
-4.560649999999999982e-01 -2.166530000000000122e-01
-5.324370000000000491e-01 -3.554490000000000149e-01
-4.071509999999999851e-01 -1.831639999999999935e-01
-4.979109999999999925e-01 -2.823120000000000074e-01
-4.989480000000000026e-01 -2.874019999999999908e-01
-4.998900000000000010e-01 -2.937480000000000091e-01
-5.006760000000000099e-01 -3.089529999999999776e-01
-4.891460000000000252e-01 -2.770340000000000025e-01
-4.992309999999999803e-01 -2.967639999999999723e-01
-5.178920000000000190e-01 -2.979260000000000241e-01
-5.008010000000000517e-01 -2.961349999999999816e-01
-4.936070000000000180e-01 -2.840719999999999912e-01
-4.983819999999999917e-01 -2.971719999999999917e-01
-5.024659999999999682e-01 -2.795790000000000219e-01
-4.965600000000000014e-01 -2.907000000000000139e-01
-4.992929999999999868e-01 -2.926799999999999957e-01
-5.157869999999999955e-01 -2.915800000000000058e-01
-4.992929999999999868e-01 -3.006590000000000096e-01
-5.014610000000000456e-01 -3.016960000000000197e-01
-5.190540000000000154e-01 -2.911719999999999864e-01
-4.955240000000000200e-01 -3.015700000000000047e-01
-5.228239999999999554e-01 -2.925539999999999807e-01
-5.074619999999999687e-01 -2.776000000000000134e-01
-4.826119999999999854e-01 -2.694320000000000048e-01
-4.993879999999999986e-01 -2.704059999999999797e-01
-4.969689999999999941e-01 -2.784800000000000053e-01
-4.969689999999999941e-01 -2.764059999999999850e-01
-5.007390000000000452e-01 -2.842600000000000127e-01
-4.995129999999999848e-01 -2.836629999999999985e-01
-5.126140000000000141e-01 -2.847629999999999884e-01
-5.136819999999999720e-01 -2.844490000000000074e-01
-5.220390000000000308e-01 -2.841659999999999742e-01
-5.308349999999999458e-01 -2.865530000000000022e-01
-4.989480000000000026e-01 -3.034870000000000068e-01
-4.993879999999999986e-01 -3.043029999999999902e-01
-4.723069999999999768e-01 -2.663220000000000032e-01
-5.080580000000000096e-01 -2.795159999999999867e-01
-4.979430000000000245e-01 -2.753070000000000239e-01
-4.880780000000000118e-01 -2.938419999999999921e-01
-4.800039999999999862e-01 -2.859249999999999847e-01
-4.716469999999999829e-01 -2.783849999999999936e-01
-4.993560000000000221e-01 -2.770659999999999790e-01
-5.193999999999999728e-01 -3.041780000000000039e-01
-5.413590000000000346e-01 -2.851079999999999726e-01
